"Gene symbol","CD4_Tcell","NK_cell","M2","M1","DC_cell","T_helper","Treg","CD8_Tcell","memory_CD8_Tcell"
"KIF1BP",52.6820653109223,63.6450981903872,312.005575528176,179.673022815154,462.984954133637,86.6099577855249,17.6535325875056,81.3402206915593,55.8146330039514
"ZBTB32",28.0622347858664,27.0729275928709,39.5239984607324,47.7005336047802,41.5399334566454,70.0131494147364,589.026609664498,48.4437284307091,47.7227905246955
"KPTN",37.2161522799484,55.443502739326,77.7841336369632,88.6277756280706,89.7897899826286,190.699863398607,25.5514719830084,93.3325236155562,33.8043733906563
"RPL28",16492.1858080305,16219.351310751,14687.4060208774,9219.79527042632,9348.26878306354,5691.57017928451,16071.8680025549,14907.874927391,16208.9554260166
"ACOT9",39.9796240335684,269.410076239643,647.024261584121,1378.14454887865,2459.90775315755,239.234227165121,132.035905917252,165.025481814811,228.741448655463
"SYVN1",151.945590725135,271.288296458747,432.548771204761,210.097691513604,294.261094527066,128.579514660506,57.1315394587971,148.009400682223,113.949714521893
"RTKN",15.3659387185042,15.7434628683817,26.7888361674974,34.2114062078821,33.4157187309166,21.4166065675697,86.2692793877063,24.7599929730669,48.3746561024969
"NEIL2",50.8469030176585,64.7934916483439,54.8939785433621,54.3767303420844,46.1345602495692,115.42748645624,139.058777366474,101.904291582022,554.136082201346
"SPATA4",44.1630222591753,40.8303633196665,31.9360725923592,36.1760879619899,44.7409659758584,30.9311592668758,17.5099492836614,32.3230179172465,6.97088583393933
"TBX21",45.2532028757842,2221.56170784725,36.4376749474807,345.731441289798,61.4524447045178,100.030004619222,504.459101905981,49.718539079081,1130.92927900246
"IL10RB",160.162212637534,309.63687850989,748.064573608665,771.883067461386,1045.52511312141,157.113463026307,179.973040438045,149.62246561359,121.771271506549
"MZT2B",650.45570282557,282.193510311042,176.65870123891,184.889053350702,105.788683755779,189.099009991495,315.782519245927,457.828987506859,400.677725671095
"MTMR14",249.508127399757,287.799943773795,1094.53775167598,950.674399022644,556.81354644044,248.245542033494,546.205109615095,282.878947141077,275.33677418439
"APIP",321.013464412487,261.649283852049,764.425979592208,357.697940104082,1165.78699706363,503.24216649577,173.014003261854,318.372297936055,57.0299949561471
"SAPCD1",43.6193389190357,64.5001897667872,44.5730877389027,22.7039749873107,21.2678162226364,149.12910080691,7.77958663356785,58.7449120967196,128.447410894211
"NDST2",23.62386316393,29.8444756171332,31.5005911975381,42.7892948789744,67.380068966015,34.452792088639,275.415224259913,22.8973066061368,142.888202929833
"MINPP1",37.4692709003987,131.265911449082,186.728716171743,242.091228830542,453.601782699804,80.3850327816358,41.5642276962278,44.2640943830198,21.2279477833082
"APOBEC3C",43.0226355113751,404.815017294296,230.508477506054,298.807489711987,118.969586624689,189.246525125801,706.815075053716,173.931448581996,501.060847190172
"SNHG8",2521.44318069206,1129.53205638646,1008.69409382322,174.634949184579,388.026668528334,916.430713443684,1202.76493628473,2517.07763616148,947.447045158024
"TMSB4X",13707.9194592203,19006.9114738953,14752.3278226014,14111.7863150805,20027.3997349439,5595.71977098448,13217.2095207342,8858.32982987066,17223.0974031107
"RIOX2",25.9142008674608,22.6721373772116,29.4614187163824,24.3481794711048,25.8575467502642,41.7090341724526,305.928562981751,27.6674926234859,71.2572548338814
"MSN",3203.43277479417,6774.09028572423,4126.09693577033,3383.71419216626,3170.59194657655,1162.07703986293,2781.97357317081,2506.86744877492,4944.64077987187
"SH3TC1",20.1832136618515,66.5400248547822,360.860394091527,144.14365274115,143.535968983748,41.6178346676141,42.4198319382301,34.5041502889408,47.1447102169551
"SPATA31D1",65.0817437106251,54.3499009160136,55.2492892470328,75.4258424411551,62.1521976688095,66.6959845009007,21.3588712207491,63.3353041094633,15.7743865912267
"CDC20",19.9038829314139,25.9784689058781,21.9246666119486,31.8074321265791,22.1922416935697,583.878347052992,33.6981736911454,23.5259650610863,45.6190184344841
"HNF1B",93.8119627824664,87.8166442199926,103.889569148373,169.567749957193,73.3891050936825,150.510570274891,53.5847660121456,154.145931340927,23.5430691193825
"FGF8",15.8302704709483,19.6306494794054,22.2277805970358,22.5632424505533,29.1170744029822,18.5376569208485,79.6146487660502,22.1994341728178,42.1305545321525
"USP10",47.4770371529679,158.275594032361,108.384601999439,160.192356314038,111.619091591906,62.1132865136079,1674.92931823083,103.447215333986,631.595245173476
"KIR2DS2",24.4008584631323,740.405088465301,10.9735316276308,15.5332574372452,11.6589220321636,14.8480544391921,9.84169972623613,15.9797728986019,41.2588870432977
"DNASE1L1",50.7138536102808,162.007860155793,511.404838487443,357.210084513651,353.31862698475,131.448511955898,74.8973100574281,170.703875251346,191.294289911259
"GBX2",12.0017926064904,13.8102640610916,17.6698758705939,22.5417559915609,17.0903791684712,18.8284456429078,59.3206499608985,16.147355447022,32.7327747638388
"FIBP",162.460705014385,514.421810055972,481.325817878146,378.233935812368,571.314961006549,579.234209459526,104.291335945217,251.235757096176,209.913843049709
"SETD7",168.540792053468,49.1899607914718,821.544549842036,760.955089403914,808.85792113464,201.274556537321,108.812086105252,51.0929028548812,24.4928881772743
"DEFB124",185.423077404385,118.020118353824,125.449681698581,144.886362833316,145.207081239955,153.754625243269,31.6544626455683,111.639596116563,30.2171250607593
"AP1B1",76.5917979384575,116.972330971319,923.915435568924,341.111480238158,439.86027404872,155.645925478807,196.690708864398,117.619136998021,190.618786323602
"NTN3",18.6715915274022,18.7962179957594,27.4596436820841,32.2016230312203,27.5315704295343,27.8917393574464,101.547822930206,28.5137325403642,36.0791638801197
"HIRIP3",113.38146459106,189.520486910469,149.037854422267,127.521438626776,100.556672115728,813.389749748962,75.5319956455091,211.21331857183,80.5260967578623
"ANO8",29.3722931733306,29.015462093757,39.1636412222694,45.5242549142082,37.4559887205865,47.1512136318434,84.8126466504288,44.5911035777865,176.935533552932
"WDR44",24.6827630963233,17.4666799125581,22.3882211703153,25.0055511694573,19.2069228824355,32.2426183163239,91.8193936622078,24.2747073861046,60.9204418298835
"IFNA13",36.3794291520579,34.4611514020835,35.1436955156314,47.6798733987923,32.6872703413413,52.0627639637004,13.1199698545474,41.1096732519224,8.83012279088897
"FMO4",75.3144090166693,60.0481127866417,97.1950542937367,104.357429249625,47.7795049235725,48.5809231612103,11.0885629282057,54.6045020979552,11.7011587506618
"IMPDH2",1216.50792206897,518.394463512453,1060.78679042228,206.909130540018,502.354851688664,4653.0662084435,875.587774117315,1660.94432556634,218.369945505739
"PRR34.AS1",74.7407429713719,244.363246088546,184.054472853832,127.098262689102,269.767080935386,22.475557551049,87.0841949236879,208.40744411479,125.322530878359
"ADIPOR1",232.722840458727,365.1464767396,927.98006289022,782.53420272673,787.713941759029,307.507332149991,1184.05058356207,252.485372693449,406.190306295801
"CCDC39",8.5247764380011,9.40307744371256,7.58222358814515,7.38273308331923,7.82230885297156,7.56177016379189,20.6261049191491,7.45673979934395,46.3644134957028
"POLDIP2",130.015156065685,176.91309142329,305.972037042185,231.423249638664,228.307904604495,352.691011932548,1035.3999942775,180.450833898443,427.308143064638
"CFAP65",33.1388584247045,29.8917198252694,49.7226747228973,58.0044829519405,39.6449032549936,40.9705967165252,139.061090702503,41.8229232854333,56.6217329674608
"NCOA4",1169.74877295461,2295.18940792512,4966.68315856368,4938.70643598477,4184.79866629365,2027.9691633344,1289.5432990187,3105.44219880513,709.769858919671
"INKA2",77.1021400990014,60.0209188514683,104.455815109648,93.3956207804791,119.195957683735,66.4159570970952,36.1923906139522,49.5971391253015,20.8513371737502
"SF3A3",270.754592762889,376.24340929742,281.464273267699,93.6696000469032,178.399714965716,388.26934593499,736.866522475204,281.808633390731,627.71005119196
"RAB42",70.4154937715408,52.106628328853,991.368768856782,347.875676768609,535.179854444802,61.4168663932172,58.580292836583,64.5964958315918,32.2183453993935
"CDHR5",38.0104974233357,28.0502067606838,33.2684327853437,37.3231668980048,40.8774982708088,34.7307822463746,113.304982991659,36.9576981876574,63.2842023855615
"RNF185.AS1",39.6972454873924,22.2570425615481,26.8682229442305,32.6623796818925,30.3389552334106,25.6869376518116,215.398963884642,23.0449383011531,67.0674572212956
"CNPY4",84.2211108958656,138.180143023208,95.2113724285386,83.4451329619287,116.28788557588,155.562552298492,30.2718722418492,194.53379552448,113.655878908514
"TRIP13",46.2759595456524,33.698524059878,24.9905543659691,31.239306034994,31.0643077520092,456.292142471055,77.0264216649138,24.3080793272952,16.9382098102833
"CEMIP2",560.07685485531,418.834797919401,181.967374742686,174.348603715627,110.365924632007,121.585805384704,2323.40106819152,161.810901740833,905.980381733735
"SAT2",142.24084602581,387.80981323719,1013.3508176288,411.5905361559,772.043057582879,227.832697400372,101.274208529327,530.384571908057,319.233003445535
"CLEC4G",19.2756285504565,19.937118391862,65.7156463477775,23.0448744071057,305.558753283044,20.132787075961,34.1425048540429,17.973045668052,29.0216673047835
"IKBKE",161.741154022201,93.2659780724389,150.101335196865,407.642878159736,130.831261786919,230.273885574392,18.7061012964689,293.528341780564,119.974542383795
"FLT4",37.4596106662542,36.4883624248247,44.0751324537794,51.9243015519382,39.3872694646515,45.273753010569,127.275462683142,42.4627234543584,63.6657475561916
"ZSCAN12",72.7568914593982,76.7564721831393,53.130854107664,43.9359504973211,51.6186140231311,85.6747397955044,7.33529760713882,86.0846437725566,45.4470895030331
"SREK1IP1",189.730393917033,668.644470816948,322.523394236449,191.543067346363,323.69471489455,210.858592135033,1297.8617514895,267.102005856789,732.08887960133
"POLD1",34.0522211510572,74.8938318426214,214.892749990677,230.504003813031,114.376987283069,652.301438576961,35.2156669232825,124.115458227529,31.3341293097873
"FAM83F",33.9476781578649,25.1944228057236,28.9462790245858,30.3409530885099,36.1487661493417,46.3900018947356,79.759446892116,31.3746617423911,68.6997050505365
"SLC38A5",66.9474407265042,89.4083705524115,41.4693635334495,57.1835586691042,42.1059438680418,438.532817430732,79.4609975522284,87.634983669371,49.1633731910214
"PATL2",100.21217602908,255.618864515829,63.4318273961599,81.5150759106812,62.8968778692845,97.8854144510951,61.5963944497217,152.0025798856,1012.17006714248
"MMAB",74.1341823717799,130.727740129144,408.386679545888,177.768143190474,351.597377621876,432.933011137288,77.2608422546311,137.380935168606,55.2788615849101
"STARD3NL",299.495392866177,1663.51250962518,872.350440213727,1044.88467209266,935.695302227796,482.392611385635,258.261002100754,249.874176132467,204.633211506996
"PLA2G4A",8.31721196662502,13.2933839757738,118.166558834789,454.40140959592,138.324365896509,26.7260921660055,12.7570380891551,8.1048809802627,9.03888926892293
"BAG1",168.663969091014,442.377745451961,573.838915855327,396.147805480512,506.673301614993,327.31320570923,1182.63363597964,181.329142787679,496.832589727454
"LINC02361",63.7033792712747,58.2022894860347,49.4958959112607,51.2804671701848,38.2712203585415,100.580930841067,110.023012475716,189.728815790545,158.414984893861
"OR1I1",116.999698348795,40.1310639480017,49.0693413038674,56.7985423313873,43.0150914551991,61.0984129088245,25.6734540344476,60.6701931820318,16.9786164908177
"ORC1",12.2286649260223,13.1729996787263,13.4943258567028,15.6159994273919,14.6466670328864,242.475470941757,25.043859369894,13.0377679684233,18.367266132256
"MYBBP1A",66.4826968195865,39.5425909832089,57.6934247134491,37.0852991113284,36.6364548051213,51.9885495383348,500.597924729291,38.9721603025644,169.232283572397
"DENND6A",310.60580872703,2016.06089405484,852.157328135901,416.776319986443,722.757067009326,368.243691505317,84.0608710002481,2523.13380331938,1222.87268895831
"BCAN",141.542157001828,111.990457661826,140.654802259432,185.889761375226,125.859342408017,134.530268801032,67.1558418847946,145.957445859279,54.4613560567046
"ELK3",40.4253119087001,26.4831715413435,36.721294182916,33.2740137541446,24.4470418312458,36.7176545469007,183.997072228873,33.9674261882266,135.852188829339
"ZNF627",78.3555195472682,190.507501928901,167.025086989287,90.3872577860964,211.207974969483,154.804542979212,16.5429715682938,182.882345323813,48.134269812787
"PDGFA",23.4241209017876,28.0367263347275,30.5643292150584,33.3223097482909,87.5880108237063,27.3413959811667,353.13071483364,23.3293628306967,27.7948463158432
"CTD.3080P12.3",7.12376043079523,7.90049200357189,11.0490314158684,11.0260259740878,10.7587383387617,10.8784718231193,28.6308778438953,11.0566466923293,14.2040210657721
"CARD6",70.0713603715935,100.550364411646,750.66738920811,556.12832159295,474.265297989137,87.5466457871331,33.1854055495961,84.2720899855941,19.6707150929151
"CCL22",71.8891928225573,53.6744277590092,3386.19889525128,6852.46101518845,23188.4939148214,187.180067158222,47.3961674668474,66.3177428558143,45.3308717314009
"SIRPB1",65.1599684405995,43.6429585512963,37.0313438482191,52.1356388043778,33.2795956591848,45.9885561922947,19.1832333075486,45.9543650614037,13.047052366232
"GTPBP2",14.3695203421651,19.6021160951112,32.8229499220664,46.8182303846265,24.4504735151986,19.5704496697219,203.804062595145,18.8210211541134,128.616996986748
"NQO2",104.075234579004,243.873468049884,733.089737899192,672.522161922532,1472.21330563282,287.652659792632,78.2648711372355,128.378873806011,131.326932140727
"LINC00612",13.0449996469716,9.28849591441936,9.0485962644645,10.8206968033411,8.05817423509484,11.1210723376422,8.27352424372028,10.3231474529818,70.7747331759037
"NPIPB13",56.5461933047284,16.043422102447,10.0766137714098,10.042534413015,9.25747019783535,10.787532494324,57.8707726107995,12.9614570371354,251.492314095259
"GABPB2",533.747279079466,324.088383511626,103.714227057109,47.65702537396,105.927803386217,266.063721828688,41.2552266000855,831.332037316248,497.027545977267
"DGAT1",40.5280259273871,114.918758340884,276.80918411335,194.635964062445,207.118340381363,195.252336181831,48.3055818106691,135.67997509765,129.310265491266
"GP5",17.9736561187493,16.311544628356,8.73452349375665,10.618768089587,11.4468560303578,13.0905698864702,13.6480742934056,87.524984739577,10.6367499588344
"RCHY1",32.6065071286246,49.2451588764498,24.8326100515522,18.2024406484434,20.6889568450837,17.7848881976024,228.990509989904,16.9092879026951,96.8399547431331
"SYNM",15.2288384272654,12.5334787961504,18.9199320210685,20.4679966894143,19.6489797624645,21.1528331261964,102.418143290385,20.507603435788,44.2222492239844
"LOC441081",66.8352824662993,12.4698784718698,23.9752673862147,15.3591715893704,10.6654504990821,9.02062878265721,27.4398844274031,16.7426501354999,297.080788016815
"HDHD2",273.649991214011,614.611733782852,655.264698340629,373.928079034637,555.072919723593,433.349130594993,56.6010730895802,511.56934311341,78.1025095532173
"TMEM255A",7.26721707043061,25.7509633539938,104.914625578889,225.576270318398,433.385777861314,8.31730997308687,12.4608147767283,7.30807277179209,25.5508343974558
"UBE2L3",729.529749099967,2428.13765961299,1717.11387100599,3380.630208999,2147.23443817725,863.858974171897,3911.99822403732,811.639911750028,2096.83191170817
"PIK3C2B",440.718302188209,227.047682363175,146.751048413878,195.152414197736,286.03472648155,373.719232500774,14.5787487731926,468.034477880423,130.099445238661
"DMRTA1",19.953390412257,21.5683439001334,25.956176926946,34.4425248508565,22.5275419481896,24.7050145440543,70.3868979151556,26.5418311106295,46.4088646942054
"ZBTB7B",153.308406759667,103.435492370465,258.835017337169,266.289826173459,134.505699860426,176.110851883393,51.1827940283996,145.586220194866,71.3152396499064
"RASGEF1C",23.0479894481169,26.3824657042109,28.1286615263081,31.4167055909246,31.0946936832197,27.907964529404,79.5827308345904,27.3084589835396,43.9622859393141
"DSC1",13.8849685087424,9.10607599842556,7.83368436306588,8.32641519519293,7.69749753355812,9.3482868269287,8.14637089443126,141.765139239471,8.11378458183527
"NRDE2",11.3680823070387,23.4551285062751,21.5125106295009,23.3739799263048,18.6761800872141,19.4303367555831,68.740264603126,21.7225716026632,94.7270794481587
"PI4KAP1",1103.68824404755,852.189815629876,1548.85352538325,1355.66640849904,1019.36852664609,530.250034721423,113.712220749069,1172.10085629557,653.497542272935
"NMUR1",15.6626454285298,45.9612299254676,25.3426063433497,24.7860934455352,27.2544707500126,23.1915606069379,73.1262258873839,23.968870160078,56.5793814677093
"GUCD1",148.773937055851,316.152430411424,658.98691098102,512.777802270199,888.50956682281,608.398590291296,418.416084023644,256.522222219234,500.460189429194
"GSTA4",54.3901688714594,76.3470495663171,37.084232345495,38.0477701589812,37.3996664930208,159.938006405946,16.6413030623479,73.0562603048129,19.8059157172172
"SMIM3",31.5305842989809,113.078198969389,420.00712740197,293.323937349982,568.507274723077,49.7593936395748,25.960819136342,36.6390959236725,30.2222360522227
"DMRTC1",25.6895729015836,14.159976833678,13.0815084062445,14.6833932464664,12.4408184953747,24.1920479656862,9.68184501489469,64.4963673353944,12.2673608352001
"ZC3H11A",2531.46355701291,1741.31138921022,1579.64099606884,833.529818186152,1493.41198619531,1134.53625746474,339.830963829117,2693.99787970836,1024.48063565951
"FER1L4",14.5860667875422,14.9990268985832,15.9082584416285,20.9545117315088,20.882615320834,20.5909573120098,74.0077012266919,16.3934659502199,28.054815111644
"LOC441155",136.46148396377,277.209809469319,108.953444732825,141.352099360431,146.018160478902,74.6883333439924,653.514528867911,165.01747492274,1078.14088662395
"RPL23AP53",34.685625586294,30.7977916215438,41.6820693965599,38.5752472836929,30.8148208813067,38.0761577739439,172.819475776358,34.5816068283674,102.894602847414
"FAM226B",37.9108789461698,35.8290404093835,9.70421826781396,10.5817548875718,17.3398378206952,82.411513409757,24.0769709941422,226.602348019506,61.200986380173
"AP2M1",322.517581828109,622.570540019158,4151.52019233257,1324.8391536983,1108.75469633324,846.035857444112,570.835204065747,824.335033964094,530.967408889146
"YTHDF1",660.898082605279,770.32530070092,1034.19964544751,510.80930660621,683.779803057592,805.191984271194,1867.62876662286,1230.05234878213,2760.73558081451
"HIST1H3B",11.7769250812084,15.0370639799793,11.6505487222426,13.6865270052882,12.070424420973,14.7550714317464,94.6727943473923,14.9618119681125,610.013558945026
"DOLPP1",219.847451726246,174.915642097136,189.68634281731,246.337934376136,226.367181101195,248.19100161461,48.8313581770968,184.139331007598,45.8504027055526
"PPAN",684.151488713937,182.783875917949,257.144769791883,202.683241940996,207.156747176446,800.608431983388,1664.50847410562,255.168246673052,154.791881821771
"BATF3",77.2236585530524,62.1716516129563,189.053139849835,148.310250166795,843.693396807714,222.22772384266,421.042337748713,53.3574568281658,23.3581886948317
"STK3",31.3301549549583,73.6325112188661,275.685771560535,222.977990071223,291.089098447366,111.943038297336,19.8858110628221,28.8532514684409,34.5856819928175
"MLC1",21.1667372951923,235.472537180528,21.4480413393477,24.0029113827337,21.8324555832444,22.9254794388898,27.8068419384177,25.5236013337457,43.138676200983
"PLCD1",173.19674421004,133.269007324593,158.792504040955,298.731694296471,121.101212537359,223.365877647889,32.5125092610222,289.207067827553,270.040970737955
"SMYD3",65.0053250809118,300.523291823675,77.2785971586435,58.8244899009433,59.0574229992775,365.942964800174,29.4289466557058,346.565924324405,87.3230429650761
"IMMP2L",63.6988313843963,77.2483118372687,126.178474187334,69.6264228586894,158.495272614661,266.689460343398,28.2453603233464,144.634909786694,47.1058718164205
"SAFB2",143.054294708956,116.933054771181,148.769812223633,116.557093718557,104.946846051188,120.999141394546,309.820758482948,146.546428688681,377.656550342724
"UBE2NL",1257.9666848389,775.446263867116,598.209080602819,935.163946303815,808.305021479649,956.653722273102,478.341781160423,717.907420716408,268.358634932847
"HIST1H1A",16.7328350814243,16.0023790579786,17.05976655605,22.9931464962413,19.9792843197823,28.1456488040833,160.934352333909,27.4598340184897,110.521328593814
"PAFAH1B3",118.235790368032,110.330472656238,156.097108148243,91.43588040211,139.364953695327,553.720452214325,151.352479523051,183.902591539215,126.687686737566
"TEKT4P2",107.651155881823,89.0922787629149,141.292492434961,154.956289151751,96.4770908461884,164.276351387699,36.1160697948754,193.852697446178,25.2174501406901
"CLK2",563.178325028273,415.323155985059,647.175418023175,184.420599323504,330.679201965396,738.379147340804,89.097867680805,616.325639897051,257.864435315278
"PRAG1",810.804339478745,177.074112345846,809.214297516752,285.753726014582,1025.94345252302,211.385996979666,32.7263091427879,796.585274289942,58.8948875788554
"GPR20",64.7374664243664,52.1849358106295,67.6690392257847,92.7369581005916,73.6796600554777,81.6219911425519,40.7191065121896,68.3853789799548,20.9491601143778
"CEBPA.DT",78.9636076872018,65.7718570579324,106.884956105807,123.877382979593,92.2386504588422,145.595807214926,53.0072944260381,98.2099982366946,43.2426490397257
"GCH1",1414.08193486552,2549.52275671856,37.1699798243313,4910.0363846904,265.450767036604,1244.09850147074,584.628357990585,1016.18122579428,1254.96855453009
"RNF103",53.1779773674998,251.049927822147,18.9892760512939,20.2406118982505,20.33312422407,20.1262153510166,52.5619902878296,330.353312346046,284.105706632727
"LINC01094",7.75995883914405,9.11365652896635,171.314564648556,53.6253405713842,43.9615241375509,7.83908353968933,8.74062534176932,8.3218252872107,7.15299533184095
"CYTOR",28.9475832160256,26.3534237661983,30.3430877843297,34.4356857037396,35.3762445917932,27.7350995760221,229.947547413038,23.0413605072952,129.602793082988
"F3",19.7035407240222,19.0940733307871,37.5033872904257,950.708006437906,190.578029540667,33.2564898907612,30.5675919683037,21.3670228410601,19.5087305706596
"TRMT1",20.6473253179951,20.3989642976911,25.4155403749705,25.3764349688613,22.9934572822176,24.0926302579166,80.6852469421818,22.0577388194858,65.1055667977062
"STXBP1",26.8979813536872,22.2382136673353,124.530386051827,93.8134583808306,142.509916307617,69.7824333099262,12.1113938226927,84.725010183442,23.3577758365832
"LINC00672",16.095260257342,12.1630404017065,12.9838650043839,12.5789491598644,12.2532283490743,14.5122569494852,26.3166965778622,15.076765003355,146.257774031523
"ISCA1",116.353838850858,460.435735964549,169.506055094231,176.718895903199,195.918252408254,110.471468330807,1395.62535724158,63.6722570246264,499.079211061717
"TBK1",46.540054658812,653.628237179145,621.713027720089,567.953497357178,864.451671612622,255.005578926112,97.9888030388,185.587019828035,319.527989197224
"NFAM1",63.8292150050177,43.6533207465877,263.067460754653,304.299151318868,219.066109494584,68.4152007929074,45.5499637254986,63.4015409577034,26.8863778054292
"B3GNT4",93.9255009263384,59.3061165492755,69.4999001492511,86.3562086436472,68.8940506893267,96.4758537068855,22.8341154747387,64.7253519580826,16.752360633883
"NAP1L2",28.408485181471,63.6377313415711,7.71235253876858,8.33535127676679,9.00152227093576,8.0909606172848,94.4412675621059,36.9901180611962,39.5159448726209
"LINC00161",7.31174623300704,6.35174062124877,6.24913713562611,7.22717085026161,6.30108818237012,6.37232566796196,17.2875677476285,6.77005239878322,52.7475616828924
"MGST3",345.138833890714,753.664955264037,4498.64247679244,4288.9640260715,6172.15467008274,484.45236306508,257.291324138362,566.209443049992,594.820063243838
"IGHMBP2",334.310996473417,170.792877273535,234.54273441746,251.573560889994,270.019352528446,193.622929303615,85.163303017986,165.046415953869,86.2439888343091
"C2orf40",26.1135917636527,15.8531321398796,13.4246167761138,15.3446996252421,13.6008838256581,15.8316091978475,12.2602798085418,125.252622482092,14.6305641975814
"LRRK2",21.4906319212402,17.6365809476193,268.095464028864,522.764005968283,156.349467991008,14.0862432861589,11.0807528547244,18.9495016162452,9.71011579390208
"SDCBPP2",102.032220571905,29.5502309351373,248.774533966574,210.006111075551,105.49015107495,16.8594083111965,154.048999251205,11.9937591339068,69.6898671720256
"RAB3IL1",84.2776393996533,83.8659626179132,129.625163632284,183.445156066877,76.6362997696242,172.341340459836,45.4809347339213,128.411624630071,26.4814093533482
"LAT2",78.3857227874505,938.274339563631,217.665960448129,424.339303186657,127.421109991546,49.8225514553031,36.8242949984556,71.4341483815004,31.5073278752173
"HIST1H3G",46.2302737395818,61.118998569596,59.0662452554509,64.8572298356935,74.7942521578268,61.7514881700261,252.952642450077,56.4434004090486,376.154359349402
"DDR1.DT",36.9777618401064,16.0928116172751,10.6149892125719,9.88995529728182,7.74356816399705,8.42246191657654,12.2433503890726,15.5890164223445,22.9025367649359
"YIPF3",116.114795194865,107.033121587003,366.189090296749,216.427197833203,236.584295446901,82.0182467874566,417.009083705106,79.5423345260951,231.83587170822
"P2RY8",277.771736275008,2542.19238907212,930.3417756292,42.6375755187942,115.977569545339,684.567504048317,196.576629054294,2496.53081705944,5544.22272541077
"TAOK2",37.4912754055429,70.0726474822104,49.2833697993878,56.2428579142031,49.2493063494704,47.8903475356985,195.586569938247,71.9139126481578,174.813888807428
"ZNF189",297.167390295928,163.003259113816,400.433815334163,273.16275892697,524.929366753099,289.973851436095,85.9896429916584,210.389806975028,33.7619657367087
"TFR2",54.9010562263998,60.4764269461709,24.4434327278778,21.2284995689353,31.1004058056195,96.7142789088407,23.6526758309085,41.6259415441121,94.5312875420676
"GOLPH3",1105.89753036732,1569.93106821124,929.574059801734,797.880014773996,1344.29541837101,507.595686809543,197.211654212701,515.881177897519,382.101603025201
"DENND1C",223.62148574534,470.656105523228,215.428303958462,205.093719042756,133.754581609892,210.295329640519,76.0683549167044,532.716811491058,1541.68253594623
"IL5",7.41205712339512,8.08853822611756,9.0454858827129,9.47016459177984,7.71225898791616,10.0755242363948,471.917708909376,8.64776908281082,11.1152462080862
"PCNA",523.736012929089,1615.45908908524,726.929679669056,474.856733165237,634.580113281429,2794.09043269271,265.635287580877,275.435174375842,186.261152476713
"ADARB2.AS1",72.7881150912537,41.0169553277056,53.3862015795606,60.8310288518522,60.363916166428,39.5866203629824,18.5995073024654,47.8823150050445,15.6360478541013
"FAM171A1",133.167387359936,42.6351521502136,39.3274570996384,42.7823699977144,30.0588935422431,268.416583936375,28.1737949572345,316.91694720514,30.62702860091
"SLF1",6.39943261991499,12.8570343617988,6.4798077037573,6.08148858552107,6.49368993719655,7.30567714989864,24.6698920906244,8.04161350957118,59.6669033766176
"HOXA.AS2",16.1487433759114,25.185587852941,26.6587826978449,34.2322448965631,29.1402025434917,31.8929578806752,91.2713079039293,27.9148713086358,48.4044070283197
"RPS6KA1",67.2395423437929,570.526860416395,1042.31093405649,832.117240593459,918.156008624466,196.65935417344,67.4692631149693,230.206219311761,287.906090810504
"CARNMT1",7.85462282663662,9.28754631448704,7.94640321355466,8.31692660144537,8.94868688930445,8.36052187454614,53.3127612125267,7.76608232103849,41.5145599260086
"ACSF2",36.5583486538139,47.9515152674044,247.341069458002,90.5612521063568,283.973697710897,68.9692321545369,68.9367557425483,73.1731266157409,72.8139767838451
"ALS2CR12",9.26892483085996,12.8641256672046,10.1830088272981,9.75789189411403,11.8473213409103,13.8113936676674,78.0583466318658,16.8430557749083,40.7793111433522
"GRPR",69.7981551672063,53.6545457555152,63.007995141748,77.616366937311,71.1761503548336,70.156311776423,20.5837723298838,67.1214975945717,15.7053697118247
"AP2B1",111.681467992061,88.1647776151364,468.674015479461,515.472624010347,558.120953426773,297.602327633884,740.483870345228,36.07928892119,533.820352251856
"RETSAT",68.0200423891028,140.934596851735,288.328172700163,163.010490330175,286.39033586648,167.147272140403,53.9709620897769,135.402916140195,208.87912368763
"TDP2",896.699013290344,1111.91246389983,3367.42243550399,2458.75368606822,3648.20984409415,822.75609574773,184.500191053543,951.021403344575,274.933710325413
"IL18RAP",52.7301794004246,3542.50702805112,31.5539344391789,51.5179935004849,35.9437493148081,202.897460786962,158.601873182043,62.8149039672132,98.2066286323246
"SLC36A1",93.7696407329841,103.673689459034,892.955827478959,585.82095923487,471.996712207269,146.562478930085,131.009716064721,146.465391664205,98.9662014070245
"CASP16P",20.2819435157606,17.0708501134855,23.5598100102654,23.7439573413572,25.073526237178,20.7530431736015,70.7052040899894,22.7077837082347,36.2382655225913
"EDAR",197.628746203285,59.9063695195342,42.6735432621171,59.9036290027664,59.4225248023145,76.3882587031175,64.0670208111521,253.752812069743,34.8520110362449
"TTC23",22.5830587614133,21.970228966194,102.686947311357,41.0554402257255,70.7378026625079,29.8404833676486,35.5138902723442,20.6167068317195,18.3911080689512
"HIST1H4H",14.2125054773059,13.6924527803566,10.1823947716375,29.886768308065,29.8940819257836,13.2892059602906,329.026391903434,12.1535426260498,116.130571256495
"SETD1B",849.242051496558,697.622132006158,522.94376365578,527.144436025114,533.702885075192,439.131434231399,102.756689019879,1933.08317693205,1692.66000378217
